symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals
AXL,CHEMBL637,-5.41,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL341812,-8.241,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL139877,-4.886,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2110725,-7.655,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1722209,-6.664,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL36715,-7.371,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3545363,-6.633,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989401,-6.485,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1238,-7.364,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL423,-5.494,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL237500,-7.99,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1356,-8.272,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200323,-5.712,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL946,-5.543,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105345,-8.153,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL17,-7.659,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200749,-6.615,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL822,-7.342,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4204794,-7.214,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1292,-7.548,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL601,-4.767,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201207,-8.442,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL256907,-5.191,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1717,-7.569,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2360464,-6.667,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1501,-6.97,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL254219,-6.356,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL5315053,-6.342,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL15770,-5.864,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL511,-6.969,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3348923,-8.785,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4303669,-6.552,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL651,-6.202,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL6068329,-6.886,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1446813,-6.871,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1257,-7.06,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4594293,-7.095,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1730,-6.492,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL829,-5.114,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1256818,-8.169,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL515914,-7.328,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2364612,-8.621,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1388,-6.784,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1111,-7.141,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2338675,-8.462,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1057,-7.679,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200542,-6.599,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL70246,-9.925,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200434,-7.989,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1770916,-9.101,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1430,-8.757,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989869,-7.65,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989933,-6.803,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200751,-5.927,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL278819,-6.543,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2448612,-7.501,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105662,-7.2,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105712,-6.831,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL434394,-7.447,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL28318,-6.511,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1477,-7.64,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201308,-8.219,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2048028,-7.873,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1356238,-7.117,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL848,-7.379,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL333826,-6.75,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200412,-5.653,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200425,-7.468,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL32800,-7.913,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201132,-7.599,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL125,-8.606,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL607400,-4.583,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1518,-7.136,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL21869,-7.959,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200436,-7.375,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200545,-4.408,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL17157,-5.183,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1684,-8.304,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1165,-7.853,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1742424,-8.181,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1723,-7.013,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4297588,-6.276,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL600,-5.841,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1371,-6.601,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3348963,-5.566,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201341,-5.564,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL967,-5.928,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL38827,-5.884,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2028663,-8.119,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3182343,-6.033,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4594246,-9.414,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200788,-5.725,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL818,-5.63,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2159122,-6.638,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1770,-5.917,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL376488,-7.869,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3182733,-8.27,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3707247,-5.979,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200503,-7.487,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3112741,-7.639,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4297603,-8.308,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989507,-7.72,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1088,-7.85,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200446,-6.424,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4594217,-8.616,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3184799,-7.665,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201256,-7.24,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL225072,-8.466,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1272,-7.042,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1559,-7.168,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105755,-6.32,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL607,-5.117,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1337,-6.366,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4585668,-8.698,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4594262,-6.287,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL93,-7.577,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201342,-8.702,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL929,-5.084,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200347,-5.81,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3707266,-7.265,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL495,-7.539,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200986,-6.797,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1523964,-6.637,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2104793,-6.751,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3622821,-6.285,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200541,-7.178,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1908348,-7.502,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL282121,-9.078,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201237,-6.281,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1005,-7.535,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL460,-6.893,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1615371,-7.658,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL6068343,-7.058,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3084748,-6.681,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4,-7.791,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL573,-7.587,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL684,-5.482,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL514,-6.629,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200514,-7.377,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1222250,-7.886,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1009,-7.493,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1476022,-6.936,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201005,-5.456,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2096631,-6.63,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL408,-8.153,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1316,-6.17,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL261772,-7.425,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201119,-7.649,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1697708,-6.995,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL575,-7.849,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989923,-8.052,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL494,-7.713,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL592,-6.441,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL490,-4.325,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989921,-5.509,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL832,-8.279,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL205596,-7.135,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1370,-8.339,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201346,-6.569,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105675,-7.157,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL529888,-6.719,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL141305,-10.897,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL811,-6.912,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1544,-9.365,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200334,-6.803,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989406,-7.275,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL64,-8.163,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL22,-6.367,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1071,-6.845,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200878,-5.563,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201760,-6.162,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200789,-7.558,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201729,-7.249,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1103,-6.776,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1754,-8.67,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL181,-5.672,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL614,-6.696,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL92401,-8.868,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL5,-7.19,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4297585,-6.278,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL900,-6.459,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989917,-6.32,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL73234,-7.337,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1450,-5.887,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1558,-8.909,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3545063,-7.423,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1141,-4.939,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2364633,-6.637,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL118,-7.807,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2107430,-7.877,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1639,-8.485,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200430,-8.489,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200581,-8.18,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201244,-6.586,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200385,-8.113,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989908,-6.625,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1562610,-4.721,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3185958,-7.269,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4650216,-5.15,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200866,-8.419,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1420,-8.752,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201003,-5.548,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201206,-6.596,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL959,-7.553,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989716,-7.321,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3183184,-7.289,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL38,-4.872,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL526,-6.659,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105842,-6.489,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1703,-9.492,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1235452,-5.168,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200359,-5.878,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1547,-6.072,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2106122,-7.135,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL267894,-6.083,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL24,-6.392,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989697,-5.413,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200951,-5.041,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4297516,-6.16,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200833,-5.36,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201325,-6.861,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1488,-6.33,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201124,-8.022,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2364738,-5.694,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200614,-9.145,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200440,-7.671,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200656,-5.061,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1681,-7.367,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1567,-6.831,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1771,-5.995,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL501,-7.014,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL682,-7.902,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4303288,-5.0,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL317094,-7.546,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200353,-8.565,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105719,-5.072,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201162,-4.923,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL88,-7.599,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2138684,-7.523,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL268869,-6.747,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989571,-6.597,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200659,-6.72,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL5095401,-8.037,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200374,-7.341,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200885,-5.368,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL16073,-6.337,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3989949,-7.738,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2110774,-7.675,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1380,-6.061,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4594395,-7.366,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2023895,-6.597,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4594287,-6.115,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL499915,-7.741,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL189,-6.41,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL291657,-6.934,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1691,-5.285,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201134,-7.635,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200922,-7.61,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201177,-5.144,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1100,-7.926,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201019,-7.582,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200331,-6.897,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201319,-7.468,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL853,-4.933,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL12,-7.167,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200473,-7.227,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL471737,-6.485,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL135,-7.067,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4297088,-6.879,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200908,-7.246,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200934,-7.98,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2105566,-4.701,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL19449,-6.206,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL588,-7.912,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL159,-7.96,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200406,-7.617,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL409,-7.666,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3137312,-4.986,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2364608,-5.653,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200734,-8.101,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201011,-6.88,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1698,-6.226,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200358,-5.787,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL752,-6.099,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201168,-5.541,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL40,-5.413,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL713,-6.442,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1447476,-6.098,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200379,-10.23,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL6068337,-7.194,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1089,-9.716,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL434,-6.003,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201037,-7.905,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL4303232,-7.964,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL441,-6.139,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL90593,-7.906,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1683590,-6.082,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1149,-6.177,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL915,-8.668,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200469,-6.141,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL2109882,-7.704,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL516,-7.853,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201774,-7.856,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1239,-5.749,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200896,-6.199,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL834,-7.42,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3655081,-5.569,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL5315055,-7.685,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1259,-8.912,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1399,-6.197,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1200515,-7.408,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL3936761,-8.442,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL1201151,-6.758,3,0.0,0.0,5.0,0,,_selftest,1,0
AXL,CHEMBL446,-7.235,3,0.0,0.0,5.0,0,,_selftest,1,0
