symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,neg_aff,pct_in_target,n_ligands_target,z_in_target,D1_affinity,D2_pharm_prior,D3_accessibility,D4_reliability,composite,in_top1pct,in_top5pct
TNIK,CHEMBL282121,-9.9,3,0.0,0.0,5.0,0,,_selftest,1,0,mebeverine,MEBEVERINE,429.6,4.6,57.2,0.0,6.0,13.0,0.0,28.0,Launched,acetylcholine receptor antagonist,irritable bowel syndrome,False,A03AA04,9.9,99.0,400,2.1876013202259337,0.99,0.0,0.6,0.5,0.591,True,True
AXL,CHEMBL1684,-8.304,3,0.0,0.0,5.0,0,,_selftest,1,0,bendroflumethiazide,BENDROFLUMETHIAZIDE,421.4,1.63,118.4,3.0,5.0,3.0,0.0,10.0,Launched,sodium/potassium/chloride transporter inhibitor,hypertension,False,C03AA01,8.304,89.0,400,1.1481107183858934,0.89,0.0,0.8,0.5,0.591,False,False
ADRA2A,CHEMBL607,-7.531,3,0.0,0.0,5.0,0,,_selftest,1,0,meperidine,MEPERIDINE,247.3,2.21,29.5,0.0,3.0,3.0,0.0,8.0,,,,False,N02AB52;N02AB02;N02AB72,7.531,61.25000000000001,400,0.23679978290374235,0.6125,0.0,1.0,0.9678285714285715,0.5901742857142858,False,False
ADRA2A,CHEMBL2106615,-8.633,3,0.0,0.0,5.0,0,,_selftest,1,0,bazedoxifene acetate,BAZEDOXIFENE ACETATE,470.6,6.33,57.9,2.0,4.0,7.0,0.0,30.0,,,,False,,8.633,81.25,400,1.0645858864904219,0.8125,0.0,0.6,0.9678285714285715,0.5901742857142858,False,False
AXL,CHEMBL70246,-9.925,3,0.0,0.0,5.0,0,,_selftest,1,0,acefylline,ACEFYLLINE,238.2,-1.48,99.1,1.0,4.0,2.0,0.0,6.0,Launched,adenosine receptor agonist,asthma,False,,9.925,98.75,400,2.546520374175033,0.9875,0.0,0.6,0.5,0.59,False,True
GALNS,CHEMBL2105345,-8.404,3,0.0,0.0,5.0,0,,_selftest,1,0,propanidid,PROPANIDID,337.4,2.44,65.1,0.0,5.0,10.0,0.0,22.0,,,,False,N01AX04,8.404,83.75,400,1.1063902467226483,0.8375,0.0,0.9,0.5,0.59,False,False
ADRA2A,CHEMBL684,-7.798,3,0.0,0.0,5.0,0,,_selftest,1,0,diethylcarbamazine,DIETHYLCARBAMAZINE,199.3,0.7,26.8,0.0,2.0,2.0,0.0,4.0,Launched,lipoxygenase inhibitor,filariasis,False,P02CB02,7.798,66.125,400,0.43736138876367325,0.66125,0.0,0.9,0.9678285714285715,0.5896742857142857,False,False
SLC2A1,CHEMBL1098285,-8.617,3,0.0,0.0,5.0,0,,_selftest,1,0,distigmine bromide,DISTIGMINE BROMIDE,416.5,2.46,66.8,0.0,4.0,9.0,2.0,26.0,,,,False,,8.617,88.5,400,1.2234378754993611,0.885,0.0,0.8,0.5,0.589,False,False
ACVR1,CHEMBL4071161,-9.789,3,0.0,0.0,5.0,0,,_selftest,1,0,tirabrutinib,TIRABRUTINIB,454.5,2.75,108.3,1.0,6.0,4.0,0.0,14.0,,,,False,L01EL06,9.789,98.5,400,2.131263527958725,0.985,0.0,0.6,0.5,0.589,False,True
VASH2,CHEMBL1334033,-8.178,3,0.0,0.0,5.0,0,,_selftest,1,0,perhexiline maleate,PERHEXILINE MALEATE,277.5,5.3,12.0,1.0,1.0,4.0,0.0,8.0,,,,False,,8.178,83.5,400,0.9699455436096991,0.835,0.0,0.9,0.5,0.589,False,False
MAPK14,CHEMBL3184799,-8.022,3,0.0,0.0,5.0,0,,_selftest,1,0,mephentermine sulfate,MEPHENTERMINE SULFATE,163.3,2.23,12.0,1.0,1.0,3.0,0.0,6.0,,,,False,,8.022,78.5,400,0.7776039139237958,0.785,0.0,1.0,0.5,0.589,False,False
ACVR1,CHEMBL434,-8.487,3,0.0,0.0,5.0,0,,_selftest,1,0,isoproterenol,ISOPROTERENOL,211.3,1.13,72.7,4.0,4.0,4.0,0.0,14.0,,,,False,C01CA02;R03CB51;R03AB02;R03CB01,8.487,88.5,400,1.1439074152495907,0.885,0.0,0.8,0.5,0.589,False,False
ITPKC,CHEMBL442,-8.037,3,0.0,0.0,5.0,0,,_selftest,1,0,ergotamine,ERGOTAMINE,581.7,1.99,118.2,3.0,6.0,4.0,0.0,10.0,Launched,adrenergic receptor antagonist,migraine headache,False,N02CA72;N02CA02;N02CA52,8.037,78.5,400,0.8031745126520896,0.785,0.2,0.75,0.5,0.589,False,False
SERPINE1,CHEMBL3545309,-9.546,3,0.0,0.0,5.0,0,,_selftest,1,0,lefamulin acetate,LEFAMULIN ACETATE,507.7,3.87,109.9,3.0,7.0,5.0,0.0,28.0,,,,False,,9.546,98.5,400,2.1029049389723844,0.985,0.0,0.6,0.5,0.589,False,True
ADRA2A,CHEMBL1088,-7.51,3,0.0,0.0,5.0,0,,_selftest,1,0,mesoridazine,MESORIDAZINE,386.6,4.9,29.5,0.0,4.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AC03,7.51,60.75000000000001,400,0.22102527457768045,0.6075,0.0,1.0,0.9678285714285715,0.5881742857142858,False,False
VASH2,CHEMBL4594262,-8.453,3,0.0,0.0,5.0,0,,_selftest,1,0,amlodipine benzoate,AMLODIPINE BENZOATE,408.9,2.27,99.9,2.0,7.0,8.0,0.0,22.0,,,,False,,8.453,88.25,400,1.1991328170883564,0.8825,0.0,0.8,0.5,0.588,False,False
GALNS,CHEMBL141305,-8.38,3,0.0,0.0,5.0,0,,_selftest,1,0,cyclofenil,CYCLOFENIL,364.4,5.3,52.6,0.0,4.0,4.0,0.0,12.0,,,,False,G03GB01,8.38,83.25,400,1.087699051643446,0.8325,0.0,0.9,0.5,0.588,False,False
ACVR1,CHEMBL93,-7.983,3,0.0,0.0,5.0,0,,_selftest,1,0,zileuton,ZILEUTON,236.3,2.73,66.6,2.0,3.0,2.0,0.0,8.0,Launched,leukotriene synthesis inhibitor|lipoxygenase inhibitor,asthma,False,,7.983,78.25,400,0.7617050490396028,0.7825,0.0,1.0,0.5,0.588,False,False
VASH2,CHEMBL3545363,-9.603,3,0.0,0.0,5.0,0,,_selftest,1,0,glecaprevir,GLECAPREVIR,838.9,3.86,195.2,3.0,11.0,6.0,0.0,36.0,Launched,serine protease inhibitor,hepatitis C,False,,9.603,98.25,400,2.1575523243627464,0.9825,0.0,0.6,0.5,0.588,False,True
SLC2A1,CHEMBL600,-8.331,3,0.0,0.0,5.0,0,,_selftest,1,0,acetylcysteine,ACETYLCYSTEINE,163.2,-0.49,66.4,3.0,3.0,3.0,0.0,10.0,Launched,mucolytic agent,acetaminophen overdose|hepatic injury,False,R05CB01;S01XA08;V03AB23,8.331,83.25,400,0.99678431579991,0.8325,0.0,0.9,0.5,0.588,False,False
TNIK,CHEMBL2105566,-8.144,3,0.0,0.0,5.0,0,,_selftest,1,0,fenproporex,FENPROPOREX,188.3,2.12,35.8,1.0,2.0,5.0,0.0,10.0,,,,False,,8.144,78.25,400,0.788149811204652,0.7825,0.0,1.0,0.5,0.588,False,False
ITPKC,CHEMBL1717,-8.033,3,0.0,0.0,5.0,0,,_selftest,1,0,ticlopidine hydrochloride,TICLOPIDINE HYDROCHLORIDE,263.8,3.96,3.2,0.0,2.0,2.0,0.0,4.0,,,,False,,8.033,78.125,400,0.7999678511417733,0.78125,0.0,1.0,0.5,0.5874999999999999,False,False
AXL,CHEMBL1703,-9.492,3,0.0,0.0,5.0,0,,_selftest,1,0,metformin hydrochloride,METFORMIN HYDROCHLORIDE,129.2,-1.03,89.0,4.0,2.0,0.0,0.0,0.0,,,,False,,9.492,98.0,400,2.1729784981992792,0.98,0.0,0.6,0.5,0.587,False,True
ITPKC,CHEMBL40,-8.507,3,0.0,0.0,5.0,0,,_selftest,1,0,phenobarbital,PHENOBARBITAL,232.2,0.7,75.3,2.0,3.0,2.0,0.0,4.0,,,,False,N03AA02,8.507,88.0,400,1.1799572401141232,0.88,0.0,0.8,0.5,0.587,False,False
ITPKC,CHEMBL3989716,-8.221,3,0.0,0.0,5.0,0,,_selftest,1,0,propoxyphene napsylate,PROPOXYPHENE NAPSYLATE,339.5,4.28,29.5,0.0,3.0,8.0,0.0,18.0,,,,False,,8.221,83.0,400,0.9506809421265876,0.83,0.0,0.9,0.5,0.587,False,False
VASH2,CHEMBL1290,-7.98,3,0.0,0.0,5.0,0,,_selftest,1,0,penbutolol,PENBUTOLOL,291.4,3.47,41.5,2.0,3.0,6.0,0.0,16.0,Launched,adrenergic receptor antagonist,hypertension,False,C07AA23,7.98,78.0,400,0.8049307067050647,0.78,0.0,1.0,0.5,0.587,False,False
SERPINE1,CHEMBL3185958,-9.541,3,0.0,0.0,5.0,0,,_selftest,1,0,clomiphene citrate,CLOMIPHENE CITRATE,406.0,6.56,12.5,0.0,2.0,9.0,0.0,18.0,,,,False,,9.541,98.0,400,2.0986627780172156,0.98,0.0,0.6,0.5,0.587,False,True
ACVR1,CHEMBL770,-7.978,3,0.0,0.0,5.0,0,,_selftest,1,0,tolazoline,TOLAZOLINE,160.2,1.23,24.4,1.0,2.0,2.0,0.0,4.0,Launched,adrenergic receptor antagonist,reverse sedative,False,M02AX02;C04AB02,7.978,78.0,400,0.7579133588986308,0.78,0.0,1.0,0.5,0.587,False,False
SLC2A1,CHEMBL85,-8.029,3,0.0,0.0,5.0,0,,_selftest,1,0,risperidone,RISPERIDONE,410.5,3.59,64.2,0.0,5.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder|irritability,False,N05AX08,8.029,77.875,400,0.7574508366767148,0.77875,0.0,1.0,0.5,0.5865,False,False
SERPINE1,CHEMBL511,-7.967,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrilamine,PYRILAMINE,285.4,2.66,28.6,0.0,4.0,7.0,0.0,14.0,,,,False,R06AC01;D04AA02,7.967,77.875,400,0.7632305093298191,0.77875,0.0,1.0,0.5,0.5865,False,False
ACVR1,CHEMBL1732,-7.972,3,0.0,0.0,5.0,0,,_selftest,1,0,dihydroergotamine,DIHYDROERGOTAMINE,583.7,2.08,118.2,3.0,6.0,4.0,0.0,10.0,Launched,serotonin receptor agonist,migraine headache,False,N02CA01;N02CA51,7.972,77.75,400,0.7533633307294647,0.7775,0.2,0.75,0.5,0.586,False,False
MAPK14,CHEMBL40,-8.501,3,0.0,0.0,5.0,0,,_selftest,1,0,phenobarbital,PHENOBARBITAL,232.2,0.7,75.3,2.0,3.0,2.0,0.0,4.0,,,,False,N03AA02,8.501,87.75,400,1.1749574753242888,0.8775,0.0,0.8,0.5,0.586,False,False
ACVR1,CHEMBL205596,-9.624,3,0.0,0.0,5.0,0,,_selftest,1,0,cholic acid,CHOLIC ACID,408.6,3.45,98.0,4.0,4.0,4.0,0.0,16.0,,,,False,A05AA03,9.624,97.75,400,2.0061377533066462,0.9775,0.0,0.6,0.5,0.586,False,True
SLC2A1,CHEMBL1237021,-8.706,3,0.0,0.0,5.0,0,,_selftest,1,0,lurasidone,LURASIDONE,492.7,4.26,56.8,0.0,6.0,5.0,0.0,10.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,N05AE05,8.706,90.25,400,1.2939699272939442,0.9025,0.0,0.75,0.5,0.586,False,False
AXL,CHEMBL1088,-7.85,3,0.0,0.0,5.0,0,,_selftest,1,0,mesoridazine,MESORIDAZINE,386.6,4.9,29.5,0.0,4.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AC03,7.85,77.75,400,0.7564524927669729,0.7775,0.0,1.0,0.5,0.586,False,False
ADRA2A,CHEMBL2360464,-10.334,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed disodium,PEMETREXED DISODIUM,425.4,-2.0,196.9,4.0,8.0,9.0,-2.0,18.0,,,,False,,10.334,100.0,400,2.3423210609014413,1.0,0.0,0.2,0.9678285714285715,0.5851742857142858,True,True
AXL,CHEMBL1544,-9.365,3,0.0,0.0,5.0,0,,_selftest,1,0,liothyronine,LIOTHYRONINE,651.0,3.95,92.8,3.0,4.0,5.0,0.0,16.0,Launched,thyroid hormone stimulant,hypothyroidism|myxedema coma,False,,9.365,97.5,400,2.063417717023942,0.975,0.0,0.6,0.5,0.585,False,True
SLC2A1,CHEMBL445,-8.012,3,0.0,0.0,5.0,0,,_selftest,1,0,nortriptyline,NORTRIPTYLINE,263.4,3.83,12.0,1.0,1.0,3.0,0.0,14.0,Launched,tricyclic antidepressant,depression,True,N06AA10,8.012,77.5,400,0.7439784222889856,0.775,0.0,1.0,0.5,0.585,False,False
ITPKC,CHEMBL511,-8.023,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrilamine,PYRILAMINE,285.4,2.66,28.6,0.0,4.0,7.0,0.0,14.0,,,,False,R06AC01;D04AA02,8.023,77.5,400,0.7919511973659855,0.775,0.0,1.0,0.5,0.585,False,False
AXL,CHEMBL1200434,-7.989,3,0.0,0.0,5.0,0,,_selftest,1,0,oxtriphylline,OXTRIPHYLLINE,104.2,-0.32,20.2,1.0,1.0,2.0,1.0,6.0,,,,False,R03DA02,7.989,82.5,400,0.8763654737384046,0.825,0.0,0.9,0.5,0.585,False,False
MAPK14,CHEMBL3545185,-8.475,3,0.0,0.0,5.0,0,,_selftest,1,0,selinexor,SELINEXOR,443.3,3.39,97.6,2.0,6.0,5.0,0.0,14.0,Launched,exportin antagonist,multiple myeloma,False,L01XX66,8.475,87.5,400,1.1533892235572476,0.875,0.0,0.8,0.5,0.585,False,False
MAPK14,CHEMBL1201237,-7.993,3,0.0,0.0,5.0,0,,_selftest,1,0,levobunolol,LEVOBUNOLOL,291.4,2.33,58.6,2.0,4.0,5.0,0.0,14.0,Launched,adrenergic receptor antagonist,glaucoma|ocular hypertension,False,S01ED03,7.993,77.5,400,0.7535470177220959,0.775,0.0,1.0,0.5,0.585,False,False
AXL,CHEMBL1229211,-8.194,3,0.0,0.0,5.0,0,,_selftest,1,0,dolutegravir,DOLUTEGRAVIR,419.4,1.35,100.9,2.0,5.0,3.0,0.0,8.0,Launched,HIV integrase inhibitor,human immunodeficiency virus (HIV-1),False,J05AJ03,8.194,87.25,400,1.0532155535883583,0.8725,0.0,0.8,0.5,0.5840000000000001,False,False
ACVR1,CHEMBL1200334,-8.452,3,0.0,0.0,5.0,0,,_selftest,1,0,moricizine hydrochloride,MORICIZINE HYDROCHLORIDE,427.5,4.11,71.1,1.0,6.0,5.0,0.0,14.0,,,,False,,8.452,87.25,400,1.1173655842627859,0.8725,0.0,0.8,0.5,0.5840000000000001,False,False
SERPINE1,CHEMBL341812,-7.933,3,0.0,0.0,5.0,0,,_selftest,1,0,ibufenac,IBUFENAC,192.3,2.51,37.3,1.0,1.0,4.0,0.0,10.0,,,,False,,7.933,77.25,400,0.7343838148346659,0.7725,0.0,1.0,0.5,0.584,False,False
ACVR1,CHEMBL125,-9.522,3,0.0,0.0,5.0,0,,_selftest,1,0,miltefosine,MILTEFOSINE,407.6,5.68,58.6,0.0,4.0,20.0,0.0,40.0,Launched,membrane integrity inhibitor,leishmaniasis,False,P01CX04,9.522,97.25,400,1.9287872744308152,0.9725,0.0,0.6,0.5,0.584,False,True
MAPK14,CHEMBL1256818,-7.99,3,0.0,0.0,5.0,0,,_selftest,1,0,dextromethorphan hydrobromide,DEXTROMETHORPHAN HYDROBROMIDE,271.4,3.38,12.5,0.0,2.0,1.0,0.0,2.0,,,,False,,7.99,77.25,400,0.7510583732874372,0.7725,0.0,1.0,0.5,0.584,False,False
AXL,CHEMBL118,-7.807,3,0.0,0.0,5.0,0,,_selftest,1,0,celecoxib,CELECOXIB,381.4,3.51,78.0,1.0,3.0,3.0,0.0,10.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis|primary dysmenorrhea (PD),True,M01AH01;L01XX33,7.807,77.25,400,0.7193571101643005,0.7725,0.0,1.0,0.5,0.584,False,False
ITPKC,CHEMBL205596,-9.342,3,0.0,0.0,5.0,0,,_selftest,1,0,cholic acid,CHOLIC ACID,408.6,3.45,98.0,4.0,4.0,4.0,0.0,16.0,,,,False,A05AA03,9.342,97.25,400,1.8493478303924193,0.9725,0.0,0.6,0.5,0.584,False,True
AXL,CHEMBL1200934,-7.98,3,0.0,0.0,5.0,0,,_selftest,1,0,norgestimate,NORGESTIMATE,369.5,4.71,58.9,1.0,4.0,2.0,0.0,8.0,Launched,progesterone receptor agonist,contraceptive,False,,7.98,82.25,400,0.8686013238913339,0.8225,0.0,0.9,0.5,0.584,False,False
GALNS,CHEMBL1356,-8.35,3,0.0,0.0,5.0,0,,_selftest,1,0,sodium benzoate,SODIUM BENZOATE,121.1,0.05,40.1,0.0,2.0,1.0,-1.0,2.0,,,,False,A16AX11,8.35,82.25,400,1.0643350577944413,0.8225,0.0,0.9,0.5,0.584,False,False
GALNS,CHEMBL818,-7.873,3,0.0,0.0,5.0,0,,_selftest,1,0,iobenguane,IOBENGUANE,275.1,1.27,61.9,3.0,1.0,2.0,0.0,4.0,Launched,antineoplastic agent,neuroblastoma|congestive heart failure|pheochromocytoma,False,,7.873,77.25,400,0.692847555595282,0.7725,0.0,1.0,0.5,0.584,False,False
TNIK,CHEMBL1201325,-8.112,3,0.0,0.0,5.0,0,,_selftest,1,0,hexocyclium,HEXOCYCLIUM,317.5,2.85,23.5,1.0,2.0,4.0,1.0,10.0,,,,False,A03AB10,8.112,77.25,400,0.7626472780106422,0.7725,0.0,1.0,0.5,0.584,False,False
ACVR1,CHEMBL1057,-7.937,3,0.0,0.0,5.0,0,,_selftest,1,0,fluorescein,FLUORESCEIN,332.3,3.67,76.0,2.0,5.0,0.0,0.0,4.0,Launched,,ophthalmology diagnostic,False,S01JA51;S01JA01,7.937,77.0,400,0.72682149974266,0.77,0.0,1.0,0.5,0.583,False,False
AXL,CHEMBL4,-7.791,3,0.0,0.0,5.0,0,,_selftest,1,0,ofloxacin,OFLOXACIN,361.4,1.54,75.0,1.0,5.0,2.0,0.0,6.0,Launched,bacterial DNA gyrase inhibitor,respiratory tract infections|sinusitis|skin infections|bone and joint infections|intra-abdominal infections|diarrhea|fever|urinary tract infections,False,J01MA01;S02AA16;S01AE01,7.791,77.0,400,0.7055541771028407,0.77,0.0,1.0,0.5,0.583,False,False
TNIK,CHEMBL1005,-8.111,3,0.0,0.0,5.0,0,,_selftest,1,0,remifentanil,REMIFENTANIL,376.5,2.0,76.2,0.0,6.0,7.0,0.0,20.0,,,,True,N01AH06,8.111,77.0,400,0.76185032384833,0.77,0.0,1.0,0.5,0.583,False,False
SERPINE1,CHEMBL1722209,-8.138,3,0.0,0.0,5.0,0,,_selftest,1,0,tolterodine tartrate,TOLTERODINE TARTRATE,325.5,5.34,23.5,1.0,2.0,7.0,0.0,16.0,,,,False,,8.138,81.875,400,0.9083124139966203,0.81875,0.0,0.9,0.5,0.5825,False,False
SERPINE1,CHEMBL312448,-7.913,3,0.0,0.0,5.0,0,,_selftest,1,0,xylometazoline,XYLOMETAZOLINE,244.4,3.15,24.4,1.0,2.0,2.0,0.0,6.0,Launched,adrenergic receptor agonist,nasal congestion|allergic rhinitis,False,S01GA53;R01AA07;R01AB06;S01GA03,7.913,76.75,400,0.7174151710139878,0.7675,0.0,1.0,0.5,0.582,False,False
ACVR1,CHEMBL17157,-9.465,3,0.0,0.0,5.0,0,,_selftest,1,0,terfenadine,TERFENADINE,471.7,6.45,43.7,2.0,3.0,8.0,0.0,22.0,Withdrawn,histamine receptor antagonist,,False,R06AX12,9.465,96.75,400,1.885562006823733,0.9675,0.0,0.6,0.5,0.582,False,True
GALNS,CHEMBL85,-7.859,3,0.0,0.0,5.0,0,,_selftest,1,0,risperidone,RISPERIDONE,410.5,3.59,64.2,0.0,5.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder|irritability,False,N05AX08,7.859,76.75,400,0.6819443584657467,0.7675,0.0,1.0,0.5,0.582,False,False
AXL,CHEMBL282121,-9.078,3,0.0,0.0,5.0,0,,_selftest,1,0,mebeverine,MEBEVERINE,429.6,4.6,57.2,0.0,6.0,13.0,0.0,28.0,Launched,acetylcholine receptor antagonist,irritable bowel syndrome,False,A03AA04,9.078,96.75,400,1.8158276052340072,0.9675,0.0,0.6,0.5,0.582,False,True
AXL,CHEMBL1201234,-7.765,3,0.0,0.0,5.0,0,,_selftest,1,0,mephentermine,MEPHENTERMINE,163.3,2.23,12.0,1.0,1.0,3.0,0.0,6.0,Launched,adrenergic receptor agonist,hypotension,False,C01CA11,7.765,76.75,400,0.683124410877968,0.7675,0.0,1.0,0.5,0.582,False,False
ADRA2A,CHEMBL915,-8.488,3,0.0,0.0,5.0,0,,_selftest,1,0,nedocromil sodium,NEDOCROMIL SODIUM,369.3,-0.19,132.5,0.0,7.0,5.0,-2.0,10.0,,,,False,,8.488,79.0,400,0.9556666623342802,0.79,0.0,0.6,0.9678285714285715,0.5811742857142858,False,False
VASH2,CHEMBL1501,-9.307,3,0.0,0.0,5.0,0,,_selftest,1,0,fluocinonide,FLUOCINONIDE,494.5,2.94,99.1,1.0,7.0,3.0,0.0,10.0,Launched,glucocorticoid receptor agonist,seborrheic dermatitis|eczema,False,C05AA11;D07AC08,9.307,96.5,400,1.910863477272991,0.965,0.0,0.6,0.5,0.581,False,True
MAPK14,CHEMBL268869,-9.197,3,0.0,0.0,5.0,0,,_selftest,1,0,sulfamethoxypyridazine,SULFAMETHOXYPYRIDAZINE,280.3,0.87,107.2,2.0,6.0,4.0,0.0,10.0,Withdrawn,bacterial antifolate,,False,J01ED05,9.197,96.5,400,1.7523229841650894,0.965,0.0,0.6,0.5,0.581,False,True
ACVR1,CHEMBL1388,-7.93,3,0.0,0.0,5.0,0,,_selftest,1,0,monobenzone,MONOBENZONE,200.2,2.97,29.5,1.0,2.0,3.0,0.0,8.0,Launched,melanin inhibitor,skin depigmentation,False,D11AX13,7.93,76.5,400,0.7215131335452986,0.765,0.0,1.0,0.5,0.581,False,False
ACVR1,CHEMBL3989923,-8.427,3,0.0,0.0,5.0,0,,_selftest,1,0,pitavastatin magnesium,PITAVASTATIN MAGNESIUM,420.5,3.18,93.5,2.0,5.0,8.0,-1.0,20.0,,,,False,,8.427,86.5,400,1.098407133557925,0.865,0.0,0.8,0.5,0.581,False,False
SLC2A1,CHEMBL1200833,-7.95,3,0.0,0.0,5.0,0,,_selftest,1,0,dipivefrin hydrochloride,DIPIVEFRIN HYDROCHLORIDE,351.4,2.84,84.9,2.0,6.0,5.0,0.0,20.0,,,,False,,7.95,76.5,400,0.6948437345219717,0.765,0.0,1.0,0.5,0.581,False,False
AXL,CHEMBL21869,-7.959,3,0.0,0.0,5.0,0,,_selftest,1,0,dibromsalan,DIBROMSALAN,371.0,4.17,49.3,2.0,2.0,2.0,0.0,6.0,,,,False,,7.959,81.5,400,0.8504849742481673,0.815,0.0,0.9,0.5,0.581,False,False
VASH2,CHEMBL529888,-8.314,3,0.0,0.0,5.0,0,,_selftest,1,0,glibornuride,GLIBORNURIDE,366.5,2.17,95.5,3.0,4.0,3.0,0.0,8.0,,,,False,A10BB04,8.314,86.25,400,1.083289067948235,0.8625,0.0,0.8,0.5,0.5800000000000001,False,False
SLC2A1,CHEMBL3545185,-8.502,3,0.0,0.0,5.0,0,,_selftest,1,0,selinexor,SELINEXOR,443.3,3.39,97.6,2.0,6.0,5.0,0.0,14.0,Launched,exportin antagonist,multiple myeloma,False,L01XX66,8.502,86.25,400,1.1323009546411906,0.8625,0.0,0.8,0.5,0.5800000000000001,False,False
VASH2,CHEMBL1908348,-7.946,3,0.0,0.0,5.0,0,,_selftest,1,0,sparteine sulfate,SPARTEINE SULFATE,234.4,2.35,6.5,0.0,2.0,0.0,0.0,0.0,,,,False,,7.946,76.25,400,0.7765948256204299,0.7625,0.0,1.0,0.5,0.58,False,False
ITPKC,CHEMBL761,-7.996,3,0.0,0.0,5.0,0,,_selftest,1,0,naphazoline,NAPHAZOLINE,210.3,2.38,24.4,1.0,2.0,2.0,0.0,4.0,Launched,adrenergic receptor agonist,eye irritation,False,R01AA08;S01GA51;S01GA01;R01AB02,7.996,76.25,400,0.7703062321713586,0.7625,0.0,1.0,0.5,0.58,False,False
TNIK,CHEMBL1200866,-9.271,3,0.0,0.0,5.0,0,,_selftest,1,0,perflubron,PERFLUBRON,499.0,6.35,0.0,0.0,0.0,6.0,0.0,14.0,Launched,contrast agent,contrast agent,False,V08CX01,9.271,96.25,400,1.6863171521311813,0.9625,0.0,0.6,0.5,0.58,False,True
MAPK14,CHEMBL1100,-7.962,3,0.0,0.0,5.0,0,,_selftest,1,0,paramethadione,PARAMETHADIONE,157.2,0.76,46.6,0.0,3.0,1.0,0.0,2.0,Launched,anticonvulsant,seizures,False,N03AC01,7.962,76.25,400,0.7278310252306229,0.7625,0.0,1.0,0.5,0.58,False,False
VASH2,CHEMBL1200331,-9.294,3,0.0,0.0,5.0,0,,_selftest,1,0,fosfomycin tromethamine,FOSFOMYCIN TROMETHAMINE,121.1,-2.34,86.7,4.0,4.0,3.0,0.0,14.0,,,,False,,9.294,96.25,400,1.9000291697994547,0.9625,0.0,0.6,0.5,0.58,False,True
ACVR1,CHEMBL887,-7.9,3,0.0,0.0,5.0,0,,_selftest,1,0,rasagiline,RASAGILINE,171.2,1.9,12.0,1.0,1.0,2.0,0.0,4.0,Launched,monoamine oxidase inhibitor,Parkinson's Disease,False,N04BD02,7.9,76.25,400,0.6987629926994665,0.7625,0.0,1.0,0.5,0.58,False,False
ACVR1,CHEMBL1200358,-8.121,3,0.0,0.0,5.0,0,,_selftest,1,0,sodium phenylacetate,SODIUM PHENYLACETATE,135.1,-0.02,40.1,0.0,2.0,2.0,-1.0,4.0,,,,False,,8.121,81.25,400,0.8663556969304333,0.8125,0.0,0.9,0.5,0.58,False,False
SERPINE1,CHEMBL71,-7.87,3,0.0,0.0,5.0,0,,_selftest,1,0,chlorpromazine,CHLORPROMAZINE,318.9,4.89,6.5,0.0,3.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist,schizophrenia|nausea|vomiting|acute intermittent porphyria (AIP)|tetanus,False,N05AA01,7.87,76.125,400,0.680932586799529,0.76125,0.0,1.0,0.5,0.5794999999999999,False,False
VASH2,CHEMBL1316,-8.076,3,0.0,0.0,5.0,0,,_selftest,1,0,carprofen,CARPROFEN,273.7,4.16,53.1,2.0,1.0,2.0,0.0,6.0,Launched,cyclooxygenase inhibitor,osteoarthritis,False,,8.076,81.0,400,0.8849379003557964,0.81,0.0,0.9,0.5,0.5790000000000001,False,False
ITPKC,CHEMBL1722209,-8.134,3,0.0,0.0,5.0,0,,_selftest,1,0,tolterodine tartrate,TOLTERODINE TARTRATE,325.5,5.34,23.5,1.0,2.0,7.0,0.0,16.0,,,,False,,8.134,81.0,400,0.8809360542772325,0.81,0.0,0.9,0.5,0.5790000000000001,False,False
GALNS,CHEMBL831,-7.825,3,0.0,0.0,5.0,0,,_selftest,1,0,loxapine,LOXAPINE,327.8,3.77,28.1,0.0,4.0,0.0,0.0,0.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,N05AH01,7.825,76.0,400,0.6554651654368759,0.76,0.0,1.0,0.5,0.579,False,False
